Brand,Out Date,Operating System,Weight,Series,Smartphone,Operating interface,RAM Capacity,CPU speed,CPU generation,Screen Size,Number of cores,Screen Resolution,pixels,FPS,Screen Type,Water resistance,Colors,GPU,Front camera,Camera,Fingerprint reader,WiFi,Min price,Max price,NFC,Bluetooth,Battery capacity,Page number
Samsung,2020.0,Android,205.0,Galaxy A12,1,מסך מגע,4.0,4150.0,4.0,6.5,8.0,1152000.0,270.0,,"PLS IPS, PLS LCD",0,,microSDXC,8.0,57.0,1,1,550.0,659.0,1.0,5.0,5000.0,ret_4.0
,,Android,195.0,,1,מסך מגע,8.0,,4.0,6.53,8.0,1152000.0,269.0,,IPS LCD,0,,microSDXC,8.0,,1,1,879.0,930.0,0.0,4.2,,ret_4.0
Samsung,2020.0,Android,186.0,Galaxy S10,1,מסך מגע,8.0,7040.0,4.0,6.7,8.0,2592000.0,394.0,,Super AMOLED,0,,Micro SD/T-Flash,32.0,68.0,1,1,1450.0,1489.0,1.0,5.0,4500.0,ret_4.0
Samsung,2020.0,Android,205.0,Galaxy A12,1,מסך מגע,4.0,4150.0,4.0,6.5,8.0,1152000.0,270.0,,"PLS IPS, PLS LCD",0,,microSDXC,8.0,57.0,1,1,550.0,659.0,1.0,5.0,5000.0,ret_4.0
EasyPhone,,,,,0,מקשי ספרות,,,,,,,,,,0,,,,,0,0,319.0,469.0,0.0,,,ret_4.0
EasyPhone,,,,,0,מקשי ספרות,,,,,,,,,,0,,,,,0,0,319.0,469.0,0.0,,,ret_4.0
OnePlus,,Android,204.0,,1,מסך מגע,8.0,,4.0,6.7,,,394.0,120.0,Fluid AMOLED,0,,,16.0,60.0,1,1,2241.0,2440.0,1.0,5.2,4800.0,ret_4.0
Nokia,2019.0,,75.0,,0,מקשי ספרות,,,,1.77,,19200.0,113.0,,TFT,0,,microSDHC,0.0,,0,0,148.0,193.0,0.0,0.0,800.0,ret_4.0
Realme,2021.0,Android,186.0,,1,מסך מגע,8.0,7060.0,4.0,6.43,8.0,2592000.0,409.0,120.0,Super AMOLED,0,,,16.0,74.0,1,1,1799.0,1799.0,1.0,5.2,4500.0,ret_4.0
Xiaomi,2021.0,Android,190.0,Redmi Note 10,1,מסך מגע,4.0,4200.0,4.0,6.5,8.0,2592000.0,405.0,90.0,IPS LCD,0,,microSDXC,8.0,52.0,1,1,750.0,939.0,1.0,5.1,5000.0,ret_4.0
Samsung,2019.0,Android,179.0,Galaxy A71,1,מסך מגע,8.0,4000.0,4.0,6.7,8.0,2592000.0,393.0,,Super AMOLED,0,,Micro SD/T-Flash,32.0,86.0,1,1,1090.0,1529.0,1.0,5.0,4500.0,ret_4.0
Samsung,2020.0,Android,192.0,Galaxy Note 20,1,מסך מגע,8.0,7230.0,4.0,6.7,8.0,2592000.0,393.0,,Super AMOLED,1,,,10.0,88.0,1,1,1800.0,3479.0,1.0,5.0,4300.0,ret_4.0
,2020.0,Android,,,1,מסך מגע,6.0,,4.0,5.7,8.0,1036800.0,282.0,,IPS LCD,1,,microSDXC,13.0,,1,1,885.0,1099.0,1.0,4.2,,ret_4.0
Samsung,,Android,187.0,,1,מסך מגע,8.0,,4.0,6.7,,2851200.0,426.0,120.0,Foldable Dynamic AMOLED 2X,1,,,10.0,24.0,1,1,3145.0,4259.0,1.0,5.2,3700.0,ret_4.0
OnePlus,2021.0,Android,170.0,,1,מסך מגע,12.0,4000.0,4.0,6.43,8.0,2592000.0,410.0,90.0,Fluid AMOLED,0,,,16.0,74.0,1,1,1150.0,1569.0,1.0,5.1,4500.0,ret_4.0
Xiaomi,,Android,179.0,,1,מסך מגע,6.0,4050.0,4.0,6.43,,2592000.0,409.0,90.0,AMOLED,1,,microSDXC,16.0,120.0,1,1,798.0,1169.0,1.0,5.0,5000.0,ret_4.0
Nokia,2019.0,,75.0,,0,מקשי ספרות,,,,1.77,,19200.0,113.0,,TFT,0,,microSDHC,0.0,,0,0,148.0,193.0,0.0,0.0,800.0,ret_4.0
Samsung,,Android,,,1,מסך מגע,6.0,4400.0,4.0,6.4,,2592000.0,407.0,120.0,Super AMOLED,1,שחור,microSDXC,32.0,86.0,1,1,1235.0,1379.0,1.0,5.2,5000.0,ret_4.0
Xiaomi,2021.0,Android,178.8,Redmi Note 10S,1,מסך מגע,6.0,4050.0,4.0,6.43,6.0,2592000.0,409.0,,AMOLED,1,,microSDXC,13.0,76.0,1,1,730.0,949.0,1.0,5.1,5000.0,ret_4.0
Apple,2018.0,iOS,208.0,iPhone XS Max,1,מסך מגע,4.0,,4.0,6.5,8.0,3338496.0,458.0,,Super AMOLED,1,,,7.0,24.0,0,1,1600.0,5799.0,1.0,5.0,,ret_4.0
Samsung,,Android,187.0,,1,מסך מגע,8.0,,4.0,6.7,,2851200.0,426.0,120.0,Foldable Dynamic AMOLED 2X,1,,,10.0,24.0,1,1,3145.0,4259.0,1.0,5.2,3700.0,ret_4.0
Xiaomi,2021.0,Android,157.0,Mi 11 Lite,1,מסך מגע,8.0,4100.0,4.0,6.55,8.0,2592000.0,402.0,90.0,AMOLED,1,,microSDXC,16.0,77.0,1,1,1169.0,1169.0,1.0,5.1,4250.0,ret_4.0
Samsung,,Android,,,1,מסך מגע,6.0,4400.0,4.0,6.4,,2592000.0,407.0,120.0,Super AMOLED,1,שחור,microSDXC,32.0,86.0,1,1,1235.0,1379.0,1.0,5.2,5000.0,ret_4.0
Apple,2020.0,iOS,135.0,iPhone 12 mini,1,מסך מגע,4.0,4900.0,5.0,5.4,6.0,2527200.0,476.0,,Super Retina,1,,,12.0,24.0,0,1,1750.0,2899.0,1.0,5.0,2227.0,ret_4.0
LG,2019.0,Android,181.0,G8,1,מסך מגע,6.0,7060.0,4.0,6.21,8.0,2427840.0,401.0,,P-OLED,1,,Micro SD/T-Flash,8.0,37.0,1,1,1369.0,1800.0,1.0,5.0,3550.0,ret_4.0
Google,2020.0,Android,151.0,Pixel,1,מסך מגע,8.0,,5.0,6.0,8.0,2527200.0,432.0,90.0,OLED,1,שחור,,8.0,28.2,1,1,1328.0,1890.0,1.0,5.0,4080.0,ret_4.0
OPPO,2021.0,Android,173.0,A94 5G,1,מסך מגע,8.0,4400.0,4.0,6.43,8.0,2592000.0,409.0,,Super AMOLED,0,,,16.0,60.0,1,1,1470.0,1566.0,1.0,5.1,430.0,ret_4.0
OnePlus,2021.0,Android,170.0,,1,מסך מגע,8.0,4000.0,4.0,6.43,8.0,2592000.0,410.0,90.0,Fluid AMOLED,0,,,16.0,74.0,1,1,900.0,1450.0,1.0,5.1,4500.0,ret_4.0
,2020.0,Android,,,1,מסך מגע,6.0,,4.0,5.7,8.0,1036800.0,282.0,,IPS LCD,1,,microSDXC,13.0,,1,1,885.0,1099.0,1.0,4.2,,ret_4.0
Samsung,2019.0,Android,179.0,Galaxy A71,1,מסך מגע,8.0,4000.0,4.0,6.7,8.0,2592000.0,393.0,,Super AMOLED,0,,Micro SD/T-Flash,32.0,86.0,1,1,1090.0,1529.0,1.0,5.0,4500.0,ret_4.0
Xiaomi,2021.0,Android,190.0,Redmi Note 10,1,מסך מגע,4.0,4200.0,4.0,6.5,8.0,2592000.0,405.0,90.0,IPS LCD,0,,microSDXC,8.0,52.0,1,1,750.0,939.0,1.0,5.1,5000.0,ret_4.0
Samsung,2019.0,Android,140.0,Galaxy A40,1,מסך מגע,4.0,3360.0,4.0,5.9,8.0,2527200.0,437.0,,Super AMOLED,0,,Micro SD/T-Flash,25.0,21.0,1,1,590.0,859.0,1.0,5.0,3100.0,ret_4.0
OnePlus,,Android,204.0,,1,מסך מגע,8.0,,4.0,6.7,,,394.0,120.0,Fluid AMOLED,0,,,16.0,60.0,1,1,2241.0,2440.0,1.0,5.2,4800.0,ret_4.0
OnePlus,2020.0,Android,190.0,Nord,1,מסך מגע,6.0,3700.0,5.0,6.49,8.0,2592000.0,406.0,90.0,"IPS, IPS LCD",0,אפור,Micro SD/T-Flash,16.0,76.0,1,1,938.0,1189.0,1.0,5.1,4300.0,ret_5.0
Xiaomi,2021.0,Android,159.0,Mi 11 Lite,1,מסך מגע,8.0,6500.0,4.0,6.55,8.0,2592000.0,402.0,90.0,AMOLED,1,,microSDXC,20.0,77.0,1,1,990.0,1369.0,1.0,5.2,4250.0,ret_5.0
Apple,,iOS,206.0,,1,מסך מגע,6.0,,4.0,6.1,,,460.0,120.0,,1,,,12.0,,0,1,6580.0,7048.0,1.0,,,ret_5.0
Nokia,2019.0,KaiOS,161.0,,0,מקשי ספרות,,1100.0,4.0,2.4,2.0,76800.0,167.0,,TFT,1,,microSDHC,0.0,2.0,0,1,480.0,524.0,0.0,4.1,2100.0,ret_5.0
OnePlus,2020.0,Android,190.0,Nord,1,מסך מגע,6.0,3700.0,5.0,6.49,8.0,2592000.0,406.0,90.0,"IPS, IPS LCD",0,אפור,Micro SD/T-Flash,16.0,76.0,1,1,938.0,1189.0,1.0,5.1,4300.0,ret_5.0
Xiaomi,2020.0,Android,199.0,Redmi Note 9,1,מסך מגע,4.0,3800.0,4.0,6.53,8.0,4212000.0,395.0,,IPS,0,,Micro SD/T-Flash,13.0,60.0,1,1,720.0,1389.0,1.0,5.0,5020.0,ret_5.0
Apple,2018.0,iOS,177.0,iPhone XS,1,מסך מגע,4.0,,4.0,5.8,8.0,2740500.0,458.0,,Super AMOLED,1,,,7.0,24.0,1,1,1290.0,5590.0,1.0,5.0,,ret_5.0
Samsung,2018.0,Android,163.0,Galaxy S9,1,מסך מגע,4.0,4500.0,4.0,5.8,8.0,4262400.0,570.0,,Super AMOLED,1,,Micro SD/T-Flash,8.0,12.0,1,1,955.0,2499.0,1.0,5.0,3000.0,ret_5.0
Xiaomi,2021.0,Android,193.0,Poco X3 GT,1,מסך מגע,8.0,4600.0,4.0,6.6,8.0,2592000.0,399.0,120.0,IPS LCD,1,,,16.0,74.0,1,1,1239.0,1399.0,1.0,5.2,5000.0,ret_5.0
OPPO,,Android,189.0,,1,מסך מגע,6.0,,4.0,,8.0,,269.0,90.0,IPS LCD,0,,microSDXC,8.0,15.0,1,1,947.0,999.0,0.0,5.0,5000.0,ret_5.0
Xiaomi,2020.0,Android,198.0,Poco M3,1,מסך מגע,4.0,3800.0,4.0,6.53,8.0,2527200.0,395.0,,IPS,0,,Micro SD/T-Flash,8.0,52.0,1,1,899.0,899.0,0.0,5.0,6000.0,ret_5.0
Apple,2018.0,iOS,177.0,iPhone XS,1,מסך מגע,4.0,,4.0,5.8,8.0,2740500.0,458.0,,Super AMOLED,1,,,7.0,24.0,1,1,1290.0,5590.0,1.0,5.0,,ret_5.0
Apple,2017.0,iOS,202.0,iPhone 8 Plus,1,3D Touch,3.0,,4.0,5.5,10.0,2073600.0,401.0,,IPS,1,,,7.0,12.0,1,1,999.0,1699.0,1.0,5.0,2691.0,ret_5.0
Samsung,2021.0,Android,180.0,,1,מסך מגע,6.0,3800.0,4.0,6.4,,2592000.0,411.0,90.0,Super AMOLED,0,,microSDXC,20.0,76.0,1,1,790.0,1099.0,1.0,5.0,5000.0,ret_5.0
EasyPhone,,,,,0,מקשי ספרות,,,,,,,,,,0,,,,,0,0,410.0,498.0,0.0,,,ret_5.0
OPPO,,Android,173.0,,1,מסך מגע,8.0,4400.0,4.0,6.43,,2592000.0,409.0,90.0,AMOLED,0,,microSDXC,32.0,74.0,1,1,1779.0,2199.0,1.0,5.2,4500.0,ret_5.0
,,Android,189.0,,1,מסך מגע,8.0,4000.0,4.0,6.81,,,,120.0,IPS LCD,0,,,16.0,52.0,1,1,1249.0,1249.0,1.0,5.1,4800.0,ret_5.0
Samsung,2020.0,Android,199.0,,1,מסך מגע,6.0,4400.0,4.0,6.7,8.0,2592000.0,394.0,,Super AMOLED,0,,microSDXC,32.0,36.0,1,1,1475.0,1475.0,1.0,5.0,4500.0,ret_5.0
Samsung,2019.0,Android,168.0,Galaxy A10,1,מסך מגע,2.0,2000.0,4.0,6.2,8.0,1094400.0,271.0,,IPS,0,,Micro SD/T-Flash,8.0,15.0,1,1,599.0,599.0,0.0,5.0,4000.0,ret_5.0
OnePlus,2021.0,Android,192.0,9,0,מסך מגע,8.0,7060.0,5.0,6.55,8.0,2592000.0,402.0,120.0,Fluid AMOLED,0,,,16.0,100.0,1,1,2199.0,2800.0,1.0,5.2,4500.0,ret_5.0
Xiaomi,2021.0,Android,193.0,Poco X3 GT,1,מסך מגע,8.0,4600.0,4.0,6.6,8.0,2592000.0,399.0,120.0,IPS LCD,1,,,16.0,74.0,1,1,1239.0,1399.0,1.0,5.2,5000.0,ret_5.0
OPPO,,Android,173.0,,1,מסך מגע,8.0,4400.0,4.0,6.43,,2592000.0,409.0,90.0,AMOLED,0,,microSDXC,32.0,74.0,1,1,1779.0,2199.0,1.0,5.2,4500.0,ret_5.0
Apple,2020.0,iOS,148.0,iPhone SE 2020,1,מסך מגע,3.0,4450.0,4.0,4.7,6.0,1000500.0,326.0,,Retina IPS,1,,,7.0,12.0,1,1,1190.0,1999.0,1.0,5.0,1821.0,ret_5.0
Realme,2021.0,Android,176.0,,1,מסך מגע,6.0,4100.0,4.0,6.4,8.0,2592000.0,411.0,,Super AMOLED,0,,microSDXC,16.0,120.0,1,1,1089.0,1089.0,1.0,5.0,4500.0,ret_5.0
Nokia,2020.0,Android,220.0,,1,מסך מגע,8.0,6400.0,5.0,6.81,8.0,2656800.0,386.0,60.0,IPS,0,כחול,Micro SD/T-Flash,24.0,80.0,1,1,2000.0,2000.0,1.0,5.0,4500.0,ret_5.0
Nokia,2017.0,,88.2,3310,0,מקשי ספרות,,,,2.4,,76800.0,167.0,,TFT,0,,microSDHC,0.0,2.0,0,0,250.0,378.0,0.0,2.1,1200.0,ret_5.0
Samsung,2019.0,Android,220.0,Galaxy A80,1,מסך מגע,8.0,4000.0,4.0,6.7,8.0,2592000.0,393.0,,Super AMOLED,0,,,,53.0,1,1,2145.0,2145.0,1.0,5.0,3700.0,ret_5.0
Slider,,,,,0,מקשי ספרות,,,,2.4,,76800.0,,,TFT,0,,,,2.0,0,0,259.0,259.0,0.0,1.0,1000.0,ret_5.0
Google,2019.0,Android,162.0,Pixel 4,1,מסך מגע,6.0,7040.0,4.0,5.7,8.0,2462400.0,444.0,90.0,P-OLED,1,,,8.0,28.2,0,1,815.0,950.0,1.0,5.0,2800.0,ret_5.0
OnePlus,2021.0,Android,197.0,,1,מסך מגע,12.0,7060.0,4.0,6.7,8.0,4631040.0,525.0,120.0,,1,,,16.0,108.0,1,1,2589.0,3437.0,1.0,5.2,4500.0,ret_5.0
Xiaomi,,Android,194.0,,1,מסך מגע,2.0,,4.0,6.53,8.0,1152000.0,269.0,,IPS LCD,0,,microSDXC,5.0,13.0,1,1,496.0,499.0,0.0,5.0,5000.0,ret_5.0
Google,2019.0,Android,162.0,Pixel 4,1,מסך מגע,6.0,7040.0,4.0,5.7,8.0,2462400.0,444.0,90.0,P-OLED,1,,,8.0,28.2,0,1,815.0,950.0,1.0,5.0,2800.0,ret_5.0
Realme,2021.0,Android,176.0,,1,מסך מגע,6.0,4100.0,4.0,6.4,8.0,2592000.0,411.0,,Super AMOLED,0,,microSDXC,16.0,120.0,1,1,1089.0,1089.0,1.0,5.0,4500.0,ret_5.0
Samsung,2019.0,Android,220.0,Galaxy A80,1,מסך מגע,8.0,4000.0,4.0,6.7,8.0,2592000.0,393.0,,Super AMOLED,0,,,,53.0,1,1,2145.0,2145.0,1.0,5.0,3700.0,ret_5.0
Apple,2021.0,iOS,240.0,iPhone 13,1,מסך מגע,6.0,,5.0,6.7,6.0,3566952.0,458.0,,Super Retina,1,,,12.0,36.0,0,1,5049.0,6975.0,1.0,5.0,,ret_5.0
Realme,,Android,195.0,,1,מסך מגע,8.0,,4.0,6.6,,,400.0,120.0,IPS LCD,0,,microSDXC,16.0,74.0,1,1,1198.0,1299.0,1.0,5.1,5000.0,ret_5.0
Samsung,2017.0,Android,173.0,Galaxy S8 Plus,1,מסך מגע,4.0,4000.0,4.0,6.2,8.0,4262400.0,529.0,,Super AMOLED,1,,Micro SD/T-Flash,8.0,12.0,1,1,1050.0,1899.0,1.0,5.0,3500.0,ret_5.0
Xiaomi,2021.0,Android,193.0,Redmi Note 10 Pro,1,מסך מגע,6.0,4100.0,4.0,6.67,8.0,2592000.0,395.0,120.0,AMOLED,1,,microSDXC,16.0,123.0,1,1,930.0,1039.0,1.0,5.1,5020.0,ret_5.0
Samsung,2020.0,Android,190.0,Galaxy S20,1,מסך מגע,6.0,7060.0,4.0,6.5,8.0,2592000.0,407.0,120.0,Super AMOLED,1,,microSDXC,32.0,32.0,1,1,1420.0,1877.0,1.0,5.0,4500.0,ret_5.0
Xiaomi,2021.0,Android,203.0,,1,מסך מגע,8.0,,5.0,6.67,,2592000.0,395.0,120.0,AMOLED,1,,,16.0,121.0,1,1,1449.0,1900.0,1.0,5.2,5000.0,ret_5.0
Apple,2021.0,iOS,204.0,iPhone 13,1,מסך מגע,6.0,,5.0,6.1,6.0,2962440.0,460.0,,Super Retina,1,,,12.0,36.0,0,1,4290.0,5705.0,1.0,5.0,,ret_5.0
Apple,2017.0,iOS,202.0,iPhone 8 Plus,1,3D Touch,3.0,,4.0,5.5,10.0,2073600.0,401.0,,IPS,1,,,7.0,12.0,1,1,999.0,1699.0,1.0,5.0,2691.0,ret_5.0
Slider,,,,,0,מקשי ספרות,,,,2.4,,76800.0,,,TFT,0,,,,2.0,0,0,259.0,259.0,0.0,1.0,1000.0,ret_5.0
Samsung,2021.0,Android,180.0,,1,מסך מגע,6.0,3800.0,4.0,6.4,,2592000.0,411.0,90.0,Super AMOLED,0,,microSDXC,20.0,76.0,1,1,790.0,1099.0,1.0,5.0,5000.0,ret_5.0
Samsung,2020.0,Android,199.0,,1,מסך מגע,6.0,4400.0,4.0,6.7,8.0,2592000.0,394.0,,Super AMOLED,0,,microSDXC,32.0,36.0,1,1,1475.0,1475.0,1.0,5.0,4500.0,ret_5.0
Apple,2021.0,iOS,240.0,iPhone 13,1,מסך מגע,6.0,,5.0,6.7,6.0,3566952.0,458.0,,Super Retina,1,,,12.0,36.0,0,1,5049.0,6975.0,1.0,5.0,,ret_5.0
Slider,,,,,0,מקשי ספרות,,,2.0,1.77,,,,,,0,,,,,0,0,199.0,199.0,0.0,1.0,600.0,ret_5.0
,,Android,189.0,,1,מסך מגע,8.0,4000.0,4.0,6.81,,,,120.0,IPS LCD,0,,,16.0,52.0,1,1,1249.0,1249.0,1.0,5.1,4800.0,ret_5.0
Apple,2020.0,iOS,148.0,iPhone SE 2020,1,מסך מגע,3.0,4450.0,4.0,4.7,6.0,1000500.0,326.0,,Retina IPS,1,,,7.0,12.0,1,1,1190.0,1999.0,1.0,5.0,1821.0,ret_5.0
Xiaomi,,Android,179.0,,1,מסך מגע,4.0,,4.0,6.43,8.0,2592000.0,409.0,90.0,AMOLED,1,,microSDXC,13.0,62.0,1,1,730.0,874.0,1.0,5.0,5000.0,ret_5.0
Samsung,2020.0,Android,190.0,Galaxy S20,1,מסך מגע,8.0,7230.0,4.0,6.5,8.0,2592000.0,407.0,,Super AMOLED,1,,Micro SD/T-Flash,32.0,32.0,1,1,1380.0,1800.0,1.0,5.0,4500.0,ret_5.0
EasyPhone,,,,,0,מקשי ספרות,,,,,,,,,,0,,,,,0,0,410.0,498.0,0.0,,,ret_5.0
Xiaomi,2021.0,Android,203.0,,1,מסך מגע,8.0,,5.0,6.67,,2592000.0,395.0,120.0,AMOLED,1,,,16.0,121.0,1,1,1449.0,1900.0,1.0,5.2,5000.0,ret_5.0
Apple,,iOS,206.0,,1,מסך מגע,6.0,,4.0,6.1,,,460.0,120.0,,1,,,12.0,,0,1,6580.0,7048.0,1.0,,,ret_5.0
Samsung,2017.0,Android,195.0,Note8,1,מסך מגע,6.0,4000.0,4.0,6.3,8.0,4262400.0,522.0,,Super AMOLED,1,,Micro SD/T-Flash,8.0,24.0,1,1,1150.0,2199.0,1.0,5.0,3300.0,ret_5.0
Xiaomi,2021.0,Android,203.0,,1,מסך מגע,8.0,,4.0,6.67,8.0,2592000.0,395.0,120.0,AMOLED,1,,,16.0,121.0,1,1,1519.0,1849.0,1.0,5.2,5000.0,ret_5.0
Samsung,2019.0,Android,168.0,Galaxy A10,1,מסך מגע,2.0,2000.0,4.0,6.2,8.0,1094400.0,271.0,,IPS,0,,Micro SD/T-Flash,8.0,15.0,1,1,599.0,599.0,0.0,5.0,4000.0,ret_5.0
Slider,,,,,0,מקשי ספרות,,,2.0,1.77,,,,,,0,,,,,0,0,199.0,199.0,0.0,1.0,600.0,ret_5.0
Xiaomi,2020.0,Android,199.0,Redmi Note 9,1,מסך מגע,4.0,3800.0,4.0,6.53,8.0,4212000.0,395.0,,IPS,0,,Micro SD/T-Flash,13.0,60.0,1,1,720.0,1389.0,1.0,5.0,5020.0,ret_5.0
Samsung,2017.0,Android,173.0,Galaxy S8 Plus,1,מסך מגע,4.0,4000.0,4.0,6.2,8.0,4262400.0,529.0,,Super AMOLED,1,,Micro SD/T-Flash,8.0,12.0,1,1,1050.0,1899.0,1.0,5.0,3500.0,ret_5.0
Google,2017.0,Android,175.0,Pixel,0,מסך מגע,4.0,4250.0,4.0,6.0,8.0,4147200.0,538.0,,P-OLED,1,,,8.0,12.2,1,1,690.0,999.0,1.0,5.0,3520.0,ret_5.0
Nokia,2019.0,KaiOS,161.0,,0,מקשי ספרות,,1100.0,4.0,2.4,2.0,76800.0,167.0,,TFT,1,,microSDHC,0.0,2.0,0,1,480.0,524.0,0.0,4.1,2100.0,ret_5.0
Apple,2014.0,iOS,129.0,iPhone 6,1,מסך מגע,,1400.0,4.0,4.7,2.0,1000500.0,326.0,,,0,,,1.2,8.0,1,1,670.0,779.0,1.0,4.0,1810.0,ret_5.0
Samsung,2019.0,Android,166.0,Galaxy A50,1,מסך מגע,4.0,4000.0,4.0,6.4,8.0,2527200.0,403.0,,Super AMOLED,0,,Micro SD/T-Flash,25.0,38.0,1,1,590.0,699.0,0.0,5.0,4000.0,ret_5.0
Apple,2014.0,iOS,129.0,iPhone 6,1,מסך מגע,,1400.0,4.0,4.7,2.0,1000500.0,326.0,,,0,,,1.2,8.0,1,1,670.0,779.0,1.0,4.0,1810.0,ret_5.0
,2021.0,Android,,,1,מסך מגע,8.0,4050.0,4.0,,,,401.0,90.0,IPS LCD,0,,,16.0,,1,1,1289.0,1450.0,1.0,5.2,,ret_5.0
Realme,,Android,195.0,,1,מסך מגע,8.0,,4.0,6.6,,,400.0,120.0,IPS LCD,0,,microSDXC,16.0,74.0,1,1,1198.0,1299.0,1.0,5.1,5000.0,ret_5.0
,2021.0,Android,,,1,מסך מגע,8.0,4050.0,4.0,,,,401.0,90.0,IPS LCD,0,,,16.0,,1,1,1289.0,1450.0,1.0,5.2,,ret_5.0
OnePlus,2021.0,Android,192.0,9,0,מסך מגע,8.0,7060.0,5.0,6.55,8.0,2592000.0,402.0,120.0,Fluid AMOLED,0,,,16.0,100.0,1,1,2199.0,2800.0,1.0,5.2,4500.0,ret_5.0
Xiaomi,,Android,179.0,,1,מסך מגע,4.0,,4.0,6.43,8.0,2592000.0,409.0,90.0,AMOLED,1,,microSDXC,13.0,62.0,1,1,730.0,874.0,1.0,5.0,5000.0,ret_5.0
OnePlus,2021.0,Android,197.0,,1,מסך מגע,12.0,7060.0,4.0,6.7,8.0,4631040.0,525.0,120.0,,1,,,16.0,108.0,1,1,2589.0,3437.0,1.0,5.2,4500.0,ret_5.0
Samsung,2021.0,Android,271.0,,1,מסך מגע,12.0,7060.0,4.0,7.6,8.0,3903744.0,374.0,120.0,Foldable Dynamic AMOLED 2X,1,,,16.0,36.0,1,1,4790.0,6199.0,1.0,5.2,4400.0,ret_5.0
Xiaomi,2021.0,Android,203.0,,1,מסך מגע,8.0,,4.0,6.67,8.0,2592000.0,395.0,120.0,AMOLED,1,,,16.0,121.0,1,1,1519.0,1849.0,1.0,5.2,5000.0,ret_5.0
Nokia,2020.0,Android,220.0,,1,מסך מגע,8.0,6400.0,5.0,6.81,8.0,2656800.0,386.0,60.0,IPS,0,כחול,Micro SD/T-Flash,24.0,80.0,1,1,2000.0,2000.0,1.0,5.0,4500.0,ret_5.0
Xiaomi,2020.0,Android,198.0,Poco M3,1,מסך מגע,4.0,3800.0,4.0,6.53,8.0,2527200.0,395.0,,IPS,0,,Micro SD/T-Flash,8.0,52.0,1,1,899.0,899.0,0.0,5.0,6000.0,ret_5.0
Samsung,2021.0,Android,271.0,,1,מסך מגע,12.0,7060.0,4.0,7.6,8.0,3903744.0,374.0,120.0,Foldable Dynamic AMOLED 2X,1,,,16.0,36.0,1,1,4790.0,6199.0,1.0,5.2,4400.0,ret_5.0
Realme,2021.0,Android,186.0,,1,מסך מגע,12.0,7060.0,4.0,6.43,8.0,2592000.0,409.0,120.0,Super AMOLED,0,,,16.0,74.0,1,1,2099.0,2099.0,1.0,5.2,4500.0,ret_5.0
Samsung,2019.0,Android,166.0,Galaxy A50,1,מסך מגע,4.0,4000.0,4.0,6.4,8.0,2527200.0,403.0,,Super AMOLED,0,,Micro SD/T-Flash,25.0,38.0,1,1,590.0,699.0,0.0,5.0,4000.0,ret_5.0
OnePlus,,Android,187.0,,1,מסך מגע,4.0,,4.0,,,,269.0,,IPS LCD,0,,microSDXC,8.0,,1,1,597.0,699.0,0.0,,5000.0,ret_5.0
Samsung,2017.0,Android,195.0,Note8,1,מסך מגע,6.0,4000.0,4.0,6.3,8.0,4262400.0,522.0,,Super AMOLED,1,,Micro SD/T-Flash,8.0,24.0,1,1,1150.0,2199.0,1.0,5.0,3300.0,ret_5.0
Apple,2021.0,iOS,204.0,iPhone 13,1,מסך מגע,6.0,,5.0,6.1,6.0,2962440.0,460.0,,Super Retina,1,,,12.0,36.0,0,1,4290.0,5705.0,1.0,5.0,,ret_5.0
Nokia,2017.0,,73.0,,0,מקשי ספרות,,,2.0,1.8,,19200.0,111.0,,TFT,0,,,0.0,,0,0,108.0,108.0,0.0,0.0,800.0,ret_5.0
Nokia,2017.0,,88.2,3310,0,מקשי ספרות,,,,2.4,,76800.0,167.0,,TFT,0,,microSDHC,0.0,2.0,0,0,250.0,378.0,0.0,2.1,1200.0,ret_5.0
Google,2017.0,Android,175.0,Pixel,0,מסך מגע,4.0,4250.0,4.0,6.0,8.0,4147200.0,538.0,,P-OLED,1,,,8.0,12.2,1,1,690.0,999.0,1.0,5.0,3520.0,ret_5.0
Samsung,2018.0,Android,163.0,Galaxy S9,1,מסך מגע,4.0,4500.0,4.0,5.8,8.0,4262400.0,570.0,,Super AMOLED,1,,Micro SD/T-Flash,8.0,12.0,1,1,955.0,2499.0,1.0,5.0,3000.0,ret_5.0
Xiaomi,2021.0,Android,159.0,Mi 11 Lite,1,מסך מגע,8.0,6500.0,4.0,6.55,8.0,2592000.0,402.0,90.0,AMOLED,1,,microSDXC,20.0,77.0,1,1,990.0,1369.0,1.0,5.2,4250.0,ret_5.0
Realme,2021.0,Android,186.0,,1,מסך מגע,12.0,7060.0,4.0,6.43,8.0,2592000.0,409.0,120.0,Super AMOLED,0,,,16.0,74.0,1,1,2099.0,2099.0,1.0,5.2,4500.0,ret_5.0
Nokia,2017.0,,73.0,,0,מקשי ספרות,,,2.0,1.8,,19200.0,111.0,,TFT,0,,,0.0,,0,0,108.0,108.0,0.0,0.0,800.0,ret_5.0
Samsung,2020.0,Android,183.0,Galaxy Z Flip,1,מסך מגע,8.0,7140.0,4.0,6.7,8.0,2846880.0,425.0,,Foldable Dynamic AMOLED,0,,,10.0,24.0,1,1,2390.0,2390.0,1.0,5.0,3300.0,ret_5.0
