Brand,Out Date,Operating System,Weight,Series,Smartphone,Operating interface,RAM Capacity,CPU speed,CPU generation,Screen Size,Number of cores,Screen Resolution,pixels,FPS,Screen Type,Water resistance,Colors,GPU,Front camera,Camera,Fingerprint reader,WiFi,Min price,Max price,NFC,Bluetooth,Battery capacity,Page number
Apple,2021,iOS,204 גרם,iPhone 13,סמארטפון,מסך מגע,6GB,יעודכן בקרוב,5,6.1 אינטש,2 + 4 ליבות,1170x2532 פיקסלים,460 ppi,לא זמין,Super Retina,IP68,"כחול, אפור, כסוף, זהב",ללא,12 מגה פיקסל,12 +12 +12 מגה פיקסל,ללא,כולל,"4,570","5,018",כולל,5.0,לא זמין,9
Vivo,2021,Android,182 גרם,לא רלוונטי,סמארטפון,מסך מגע,8GB,1800 2000 MHz,4,6.58 אינטש,6 + 2 ליבות,1080x2408 פיקסלים,401 ppi,לא זמין,IPS LCD,לא זמין,שחור,microSDXC,16 מגה פיקסל,50 + 2 + 2 מגה פיקסל,כולל,כולל,873,958,כולל,5.0,"5,000 mAh",9
OnePlus,2020,Android,188 גרם,OnePlus 8,סמארטפון,מסך מגע,8GB,2840 2420 1800 MHz,5,6.55 אינטש,8 ליבות,1080x2400 פיקסלים,402 ppi,120 Hz,Fluid AMOLED,ללא,"כסוף, ירוק",ללא,16 מגה פיקסל,48 + 16 + 5 + 2 מגה פיקסל,כולל,כולל,"1,579","2,249",כולל,5.1,"4,500 mAh",9
Vivo,2021,Android,175 גרם,Y76,סמארטפון,מסך מגע,8GB,2000 2200 MHz,4,6.58 אינטש,6 + 2 ליבות,1080x2408 פיקסלים,401 ppi,לא זמין,IPS LCD,לא זמין,יעודכן בקרוב,microSDXC,16 מגה פיקסל,50 + 2 + 2 מגה פיקסל,כולל,כולל,"1,039","1,199",ללא,5.1,"4,100 mAh",9
Samsung,2020,Android,190 גרם,Galaxy S20,סמארטפון,מסך מגע,8GB,2730 2500 2000 MHz,4,6.5 אינטש,2+2+4,1080x2400 פיקסלים,407 ppi,לא זמין,Super AMOLED,IP68,"לבן, כחול, אדום, כתום, תכלת",Micro SD/T-Flash,32 מגה פיקסל,12 + 8 + 12 מגה פיקסל,כולל,כולל,"1,580","1,670",כולל,5.0,"4,500 mAh",9
Apple,2017,iOS,202 גרם,iPhone 8 Plus,סמארטפון,3D Touch,3GB,יעודכן בקרוב,4,5.5 אינטש,10 ליבות,1080x1920 פיקסלים,401 ppi,יעודכן בקרוב,Retina IPS LCD,IP67,"אפור, כסוף, זהב",ללא,7 מגה פיקסל,12 מגה פיקסל,כולל,כולל,"1,314","1,650",כולל,5.0,"2,691 mAh",9
EasyPhone,לא זמין,לא זמין,לא זמין,לא זמין,טלפון רגיל,מקשי ספרות,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,294,349,לא זמין,לא זמין,לא זמין,9
Samsung,2022,Android,186 גרם,Galaxy A33,סמארטפון,מסך מגע,6GB,2000 2400 MHz,4,6.4 אינטש,6 + 2 ליבות,1080x2400 פיקסלים,411 ppi,90 Hz,Super AMOLED,IP67,"שחור, לבן, כחול",microSDXC,13 מגה פיקסל,48 + 8 + 5 + 2 מגה פיקסל,כולל,כולל,"1,029","1,150",אופציונאלי,5.1,"5,000 mAh",9
Samsung,2020,Android,205 גרם,Galaxy A12,סמארטפון,מסך מגע,4GB,1800 2350 MHz,4,6.5 אינטש,4 + 4 ליבות,720x1600 פיקסלים,270 ppi,לא זמין,PLS LCD,לא זמין,"שחור, לבן, כחול, אדום",microSDXC,8 מגה פיקסל,48 + 5 + 2 + 2 מגה פיקסל,כולל,כולל,535,649,אופציונאלי,5.0,"5,000 mAh",9
Nokia,2020,KaiOS,104.7 גרם,Nokia 6300,טלפון רגיל,מקשי ספרות,512MB,1100 MHz,4,2.4 אינטש,יעודכן בקרוב,240x320 פיקסלים,167 ppi,לא זמין,TFT,לא זמין,"לבן, ירוק",microSDHC,לא כולל מגה פיקסל,יעודכן בקרוב,לא רלוונטי,כולל,386,387,לא זמין,4.0,"1,500 mAh",9
Samsung,2018,Android,201 גרם,Galaxy Note 9,סמארטפון,מסך מגע,6GB,2700 1800 MHz,4,6.4 אינטש,4 + 4 ליבות,1440x2960 פיקסלים,516 ppi,יעודכן בקרוב,Super AMOLED,IP68,"שחור, כחול, סגול, אפור",Micro SD/T-Flash,8 מגה פיקסל,12 + 12 מגה פיקסלים,כולל,כולל,"1,295","1,300",כולל,5.0,"4,000 mAh",9
Apple,2022,iOS,203 גרם,iPhone 14 Plus,סמארטפון,מסך מגע,6GB,1820 3230 MHz,4,6.7 אינטש,4 + 2 ליבות,1284x2778 פיקסלים,458 ppi,לא זמין,Super Retina XDR OLED,IP68,"כחול, סגול, אדום",ללא,12 מגה פיקסל,12 + 12 מגה פיקסלים,לא זמין,כולל,"4,658","5,431",כולל,5.3,לא זמין,9
Xiaomi,2021,Android,178.8 גרם,Redmi Note 10S,סמארטפון,מסך מגע,8GB,2000 2050 MHz,4,6.43 אינטש,2 + 6 ליבות,1080x2400 פיקסלים,409 ppi,לא זמין,AMOLED,IP53,"שחור, לבן, כחול",microSDXC,13 מגה פיקסל,64 + 8 + 2 + 2 מגה פיקסל,כולל,כולל,835,998,אופציונאלי,5.1,"5,000 mAh",9
Samsung,2017,Android,155 גרם,Galaxy S8,סמארטפון,מסך מגע,4GB,2300 1700 MHz,4,5.8 אינטש,4 + 4 ליבות,2960x1440 פיקסלים,570 ppi,יעודכן בקרוב,Super AMOLED,IP68,"שחור, כחול, אפור, כסוף, זהב",Micro SD/T-Flash,8 מגה פיקסל,12 מגה פיקסל,כולל,כולל,880,999,כולל,5.0,"3,000 mAh",9
Xiaomi,2021,Android,159 גרם,Mi 11 Lite,סמארטפון,מסך מגע,8GB,1900 2200 2400 MHz,4,6.55 אינטש,1+3+4,1080x2400 פיקסלים,402 ppi,90 Hz,AMOLED,IP53,"שחור, צהוב, ירוק",microSDXC,20 מגה פיקסל,64 + 8 + 5 מגה פיקסל,כולל,כולל,"1,092","1,585",כולל,5.2,"4,250 mAh",10
Samsung,2017,Android,195 גרם,Note8,סמארטפון,מסך מגע,6GB,2300 1700 MHz,4,6.3 אינטש,4 + 4 ליבות,1440x2960 פיקסלים,522 ppi,יעודכן בקרוב,Super AMOLED,IP68,"שחור, כחול, אפור, זהב",Micro SD/T-Flash,8 מגה פיקסל,12 + 12 מגה פיקסלים,כולל,כולל,"1,030","1,127",כולל,5.0,"3,300 mAh",10
Google,2021,Android,183 גרם,Pixel,סמארטפון,מסך מגע,6GB,יעודכן בקרוב,5,6.34 אינטש,1 + 1 + 6,1080x2400 פיקסלים,415 ppi,לא זמין,OLED,IP67,שחור,ללא,8 מגה פיקסל,12.2 + 16 מגה פיקסל,כולל,כולל,"1,328","1,350",כולל,5.0,"4,680 mAh",10
Blackview,לא זמין,Android,195 גרם,A100,סמארטפון,מסך מגע,6GB,1950 2100 MHz,לא זמין,6.67 אינטש,4 + 4 ליבות,1080x2400 פיקסלים,לא זמין,לא זמין,IPS LCD,לא זמין,לא זמין,microSDXC,לא זמין,לא זמין,לא זמין,כולל,677,899,לא זמין,4.2,"4,680 mAh",10
Vivo,2022,Android,179 גרם,V23,סמארטפון,מסך מגע,12GB,2000 2500 MHz,4,6.44 אינטש,6 + 2 ליבות,1080x2400 פיקסלים,409 ppi,90 Hz,AMOLED,לא זמין,"שחור, זהב",ללא,50 + 8 מגה פיקסל,64 + 8 + 2 מגה פיקסל,כולל,כולל,"1,797","1,978",אופציונאלי,5.2,"4,200 mAh",10
Xiaomi,2022,Android,204 גרם,C40,סמארטפון,מסך מגע,4GB,1500 2000 MHz,4,6.71 אינטש,4 + 4 ליבות,720x1650 פיקסלים,268 ppi,לא זמין,IPS LCD,לא זמין,"שחור, צהוב, ירוק",microSDXC,5 מגה פיקסל,13 + 2 מגה פיקסל,כולל,כולל,619,679,אופציונאלי,5.0,"6,000 mAh",10
Xiaomi,2022,Android,194 גרם,Redmi 10A,סמארטפון,מסך מגע,2GB,1500 2000 MHz,4,6.53 אינטש,4 + 4 ליבות,720x1600 פיקסלים,269 ppi,לא זמין,IPS LCD,לא זמין,"שחור, כחול, אפור",microSDXC,5 מגה פיקסל,13 מגה פיקסל,כולל,כולל,477,539,ללא,5.0,"5,000 mAh",10
Samsung,2019,Android,166 גרם,Galaxy A30s,סמארטפון,מסך מגע,4GB,1600 1800 MHz,4,6.4 אינטש,2 + 6 ליבות,720x1560 פיקסלים,268 ppi,יעודכן בקרוב,Super AMOLED,ללא,"שחור, לבן, ירוק",Micro SD/T-Flash,16 מגה פיקסל,25 + 8 + 5 מגה פיקסל,כולל,כולל,679,799,כולל,5.0,"4,000 mAh",10
OPPO,2021,Android,173 גרם,A94 5G,סמארטפון,מסך מגע,8GB,2000 2400 MHz,4,6.43 אינטש,2 + 6 ליבות,1080x2400 פיקסלים,409 ppi,יעודכן בקרוב,Super AMOLED,ללא,"שחור, כחול, כסוף",ללא,16 מגה פיקסל,48 + 8 + 2 + 2 מגה פיקסל,כולל,כולל,"1,427","1,566",כולל,5.1,430 mAh,10
Nokia,2013,לא רלוונטי,89.6 גרם,לא רלוונטי,טלפון רגיל,מקשי ספרות,יעודכן בקרוב,לא זמין,3,2.4 אינטש,לא זמין,320x240 פיקסלים,167 ppi,יעודכן בקרוב,TFT,ללא,"שחור, כחול, אדום",Micro SD/T-Flash,לא כולל מגה פיקסל,1.3 מגה פיקסל,ללא,לא כולל,448,449,ללא,3.0,"1,020 mAh",10
EasyPhone,לא זמין,לא זמין,לא זמין,לא זמין,טלפון רגיל,מקשי ספרות,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,400,515,לא זמין,לא זמין,לא זמין,10
Samsung,2021,Android,271 גרם,Galaxy Z Fold3,סמארטפון,מסך מגע,12GB,1800 2420 2840 MHz,4,7.6 אינטש,1 + 3 + 4,1768x2208 פיקסלים,374 ppi,120 Hz,Foldable Dynamic AMOLED 2X,IPX8,"שחור, כסוף, ירוק",ללא,16 מגה פיקסל,12 + 12 + 12 מגה פיקסל,כולל,כולל,"3,905","6,649",כולל,5.2,"4,400 mAh",10
Blackview,לא זמין,Android,230 גרם,BV6600,סמארטפון,מסך מגע,4GB,1500 1800 MHz,לא זמין,5.7 אינטש,4 + 4 ליבות,720x1440 פיקסלים,לא זמין,לא זמין,IPS LCD,לא זמין,לא זמין,microSDXC,לא זמין,לא זמין,לא זמין,כולל,"1,219","1,299",לא זמין,5.0,"8,580 mAh",10
Apple,2022,iOS,172 גרם,iPhone 14,סמארטפון,מסך מגע,4GB,1820 3230 MHz,4,6.1 אינטש,4 + 2 ליבות,1170x2532 פיקסלים,460 ppi,לא זמין,Super Retina XDR OLED,IP68,"כחול, סגול, אדום",ללא,12 מגה פיקסל,12 + 12 מגה פיקסלים,לא זמין,כולל,"4,549","5,067",כולל,5.3,לא זמין,10
Samsung,2021,Android,189 גרם,Galaxy A52,טלפון רגיל,מסך מגע,6GB,2300 1800 MHz,4,6.5 אינטש,2 + 6 ליבות,1080x2400 פיקסלים,407 ppi,90 Hz,Super AMOLED,IP67,"שחור, לבן, כחול, סגול",microSDXC,32 מגה פיקסל,64 + 12 + 5 + 5 מגה פיקסל,כולל,כולל,"1,221","1,221",אופציונאלי,5.0,"4,500 mAh",10
OPPO,2022,Android,218 גרם,Find X5 Pro,סמארטפון,מסך מגע,12GB,1800 2500 3000 MHz,4,6.7 אינטש,4 + 3 + 1 ליבות,1440x3216 פיקסלים,525 ppi,120 Hz,LTPO2 AMOLED,IP68,"שחור, לבן, כחול",ללא,32 מגה פיקסל,50 + 13 + 50 מגה פיקסל,ללא,כולל,"3,499","3,999",כולל,5.2,"5,000 mAh",10
Xiaomi,2021,Android,203 גרם,יעודכן בקרוב,סמארטפון,מסך מגע,8GB,יעודכן בקרוב,5,6.67 אינטש,יעודכן בקרוב,1080x2400 פיקסלים,395 ppi,120 Hz,AMOLED,IP53,"לבן, כחול, אפור",ללא,16 מגה פיקסל,108 + 8 + 5 מגה פיקסל,כולל,כולל,"1,299","1,900",כולל,5.2,"5,000 mAh",10
Nokia,2022,לא זמין,107 גרם,8210,טלפון רגיל,מקשי ספרות,48MB,1000 MHz,4,2.8 אינטש,ליבה אחת,240x320 פיקסלים,143 ppi,לא זמין,TFT LCD,לא זמין,"כחול, אדום",microSDHC,לא כולל מגה פיקסל,0.3 מגה פיקסל,לא רלוונטי,לא כולל,349,389,ללא,5.0,"1,450 mAh",10
Samsung,2019,Android,175 גרם,Galaxy S10,סמארטפון,מסך מגע,8GB,2700 2300 1900 MHz,4,6.4 אינטש,2+2+4,1440x3040 פיקסלים,526 ppi,יעודכן בקרוב,Dynamic AMOLED,IP68,"שחור, לבן, כחול, צהוב, ירוק",Micro SD/T-Flash,10 + 8 מגה פיקסל,12 + 12 + 16 מגה פיקסל,כולל,כולל,"1,275","1,319",כולל,5.0,"4,100 mAh",10
Realme,2022,Android,190 גרם,Realme 9i,סמארטפון,מסך מגע,6GB,1900 2400 MHz,4,6.6 אינטש,4 + 4 ליבות,1080x2412 פיקסלים,400 ppi,90 Hz,IPS LCD,לא זמין,"שחור, כחול",microSDXC,16 מגה פיקסל,50 + 2 + 2 מגה פיקסל,כולל,כולל,725,899,ללא,5.0,"5,000 mAh",10
Blackview,2021,Android,205 גרם,A70 Pro,סמארטפון,מסך מגע,4GB,1800 2000 MHz,4,6.52 אינטש,3 + 1 ליבות,720x1600 פיקסלים,269 ppi,לא זמין,IPS LCD,לא זמין,"שחור, כחול, אדום, ירוק",microSDXC,5 מגה פיקסל,13 מגה פיקסל,כולל,כולל,399,599,ללא,5.0,"5,380 mAh",10
Samsung,2020,Android,193 גרם,Galaxy A42,סמארטפון,מסך מגע,6GB,1800 2200 MHz,4,6.6 אינטש,2 + 6 ליבות,720x1600 פיקסלים,266 ppi,לא זמין,Super AMOLED,ללא,"שחור, לבן, אפור",microSDXC,20 מגה פיקסל,48 + 8 + 5 + 5 מגה פיקסל,כולל,כולל,880,940,כולל,5.0,"5,000 mAh",10
OPPO,2020,יעודכן בקרוב,164 גרם,A93,סמארטפון,מסך מגע,8GB,2000 2200 MHz,4,6.43 אינטש,2 + 6 ליבות,1080x2400 פיקסלים,409 ppi,לא זמין,Super AMOLED,ללא,"שחור, לבן",microSDXC,16 + 2 מגה פיקסל,48 + 8 + 2 + 2 מגה פיקסל,כולל,כולל,990,"1,179",ללא,5.1,"4,000 mAh",10
Slider,לא זמין,לא זמין,לא זמין,לא זמין,טלפון רגיל,מקשי ספרות,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,"אדום, שחור וכסף",לא זמין,לא זמין,כולל,לא זמין,לא זמין,395,479,לא זמין,לא זמין,לא זמין,10
Realme,2020,Android,195 גרם,Realme 7,סמארטפון,מסך מגע,8GB,2400 2000 MHz,5,6.5 אינטש,8 ליבות,1080x2400 פיקסלים,405 ppi,120 Hz,IPS LCD,ללא,"כחול, כסוף",Micro SD/T-Flash,16 מגה פיקסל,48 + 8 + 2 + 2 מגה פיקסל,כולל,כולל,849,999,כולל,5.1,"5,000 mAh",11
OPPO,2022,Android,191 גרם,A96,סמארטפון,מסך מגע,8GB,1900 2400 MHz,4,6.59 אינטש,4 + 4 ליבות,1080x2412 פיקסלים,401 ppi,90 Hz,IPS LCD,יעודכן בקרוב,"שחור, כחול",microSDXC,16 מגה פיקסל,50 + 2 מגה פיקסל,כולל,כולל,"1,255","1,299",ללא,5.0,"5,000 mAh",11
Huawei,2020,Android,209 גרם,P40,סמארטפון,מסך מגע,8GB,2860 2360 1950 MHz,5,6.58 אינטש,2+2+4,1200x2640 פיקסלים,441 ppi,יעודכן בקרוב,OLED,IP68,"שחור, לבן, כחול, כסוף, זהב",NM Card,32 מגה פיקסל,50 + 12 + 40 מגה פיקסל,כולל,כולל,"2,897","2,979",כולל,5.1,"4,200 mAh",11
Samsung,2019,Android,140 גרם,Galaxy A40,סמארטפון,מסך מגע,4GB,1770 1590 MHz,4,5.9 אינטש,2 + 6 ליבות,1080x2340 פיקסלים,437 ppi,יעודכן בקרוב,Super AMOLED,ללא,"שחור, לבן, כחול",Micro SD/T-Flash,25 מגה פיקסל,16 + 5 מגה פיקסל,כולל,כולל,675,700,כולל,5.0,"3,100 mAh",11
Xiaomi,2021,Android,196 גרם,Poco F3,סמארטפון,מסך מגע,6GB,3090 2420 1800 MHz,5,6.67 אינטש,8 ליבות,1080x2400 פיקסלים,395 ppi,120 Hz,AMOLED,ללא,"שחור, לבן, כחול",ללא,20 מגה פיקסל,48 + 8 + 5 מגה פיקסל,כולל,כולל,"1,149","1,249",אופציונאלי,5.1,"4,520 mAh",11
OnePlus,2020,Android,190 גרם,Nord,סמארטפון,מסך מגע,6GB,2000 1700 MHz,5,6.49 אינטש,2 + 6 ליבות,1080x2400 פיקסלים,406 ppi,90 Hz,IPS LCD,ללא,אפור,Micro SD/T-Flash,16 מגה פיקסל,64 + 8 + 2 + 2 מגה פיקסל,כולל,כולל,973,"1,189",כולל,5.1,"4,300 mAh",11
Apple,2017,iOS,148 גרם,iPhone 8,סמארטפון,3D Touch,2GB,יעודכן בקרוב,4,4.7 אינטש,10 ליבות,1334x750 פיקסלים,326 ppi,יעודכן בקרוב,יעודכן בקרוב,IP67,"שחור, כסוף, זהב",ללא,7 מגה פיקסל,12 מגה פיקסל,כולל,כולל,980,"1,099",כולל,5.0,"1,821 mAh",11
Samsung,לא זמין,Android,לא זמין,Galaxy A53,סמארטפון,מסך מגע,6GB,2000 2400 MHz,4,6.4 אינטש,6 + 2 ליבות,1080x2400 פיקסלים,407 ppi,120 Hz,Super AMOLED,IP67,שחור,microSDXC,32 מגה פיקסל,64 + 12 + 5 + 5 מגה פיקסל,כולל,כולל,"1,330","1,385",אופציונאלי,5.2,"5,000 mAh",11
Nokia,2009,לא זמין,94 גרם,יעודכן בקרוב,טלפון רגיל,מקשי ספרות,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,2.2 אינטש,יעודכן בקרוב,240x320 פיקסלים,182 ppi,לא זמין,TFT,לא זמין,"שחור, ורוד",microSDHC,כולל מגה פיקסל,3.2 מגה פיקסל,לא רלוונטי,לא כולל,435,449,לא זמין,2.1,"1,860 mAh",11
Blackview,לא זמין,Android,180 גרם,A80,סמארטפון,מסך מגע,4GB,1500 1800 MHz,לא זמין,לא זמין,4 + 4 ליבות,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,כולל,649,899,לא זמין,4.2,"4,680 mAh",11
Apple,2019,iOS,226 גרם,iPhone 11,סמארטפון,מסך מגע,4GB,2650 1800 MHz,4,6.5 אינטש,2 + 4 ליבות,1242x2688 פיקסלים,458 ppi,יעודכן בקרוב,Super Retina,IP68,"אפור, כסוף, ירוק, זהב",ללא,12 מגה פיקסל,12 + 12 + 12 מגה פיקסל,ללא,כולל,"2,290","2,292",כולל,5.0,"3,969 mAh",11
Nokia,2021,Android,197 גרם,Nokia G20,סמארטפון,מסך מגע,4GB,1800 2300 MHz,4,6.52 אינטש,4 + 4 ליבות,720x1600 פיקסלים,269 ppi,לא זמין,IPS LCD,לא זמין,לא זמין,microSDXC,8 מגה פיקסל,48 + 5 + 2 + 2 מגה פיקסל,כולל,כולל,699,859,כולל,5.0,"5,050 mAh",11
Apple,2021,iOS,174 גרם,iPhone 13,סמארטפון,מסך מגע,4GB,יעודכן בקרוב,5,6.1 אינטש,2 + 4 ליבות,1170x2532 פיקסלים,460 ppi,לא זמין,Super Retina,IP68,"שחור, כחול, אדום, ורוד",ללא,12 מגה פיקסל,12 + 12 מגה פיקסלים,ללא,כולל,"3,980","5,210",כולל,5.0,לא זמין,11
Vivo,2022,Android,192 גרם,Y22s,סמארטפון,מסך מגע,6GB,1900 2400 MHz,4,6.55 אינטש,4 + 4 ליבות,720x1612 פיקסלים,270 ppi,לא זמין,IPS LCD,IPX4,"ירוק צהוב, כחול כהה",microSDXC,8 מגה פיקסל,50 + 2 מגה פיקסל,כולל,כולל,777,799,ללא,5.0,"5,000 mAh",11
Apple,2021,iOS,240 גרם,iPhone 13,סמארטפון,מסך מגע,6GB,יעודכן בקרוב,5,6.7 אינטש,2 + 4 ליבות,1284x2778 פיקסלים,458 ppi,לא זמין,Super Retina,IP68,"כחול, אפור, כסוף, זהב",ללא,12 מגה פיקסל,12 +12 +12 מגה פיקסל,ללא,כולל,"5,080","6,080",כולל,5.0,לא זמין,11
OPPO,2021,Android,182 גרם,Reno6,סמארטפון,מסך מגע,8GB,2000 2400 MHz,5,6.43 אינטש,2 + 6 ליבות,1080x2400 פיקסלים,409 ppi,90 Hz,AMOLED,ללא,"שחור, כחול, סגול",ללא,32 מגה פיקסל,64 + 8 + 2 מגה פיקסל,כולל,כולל,"1,499","1,738",אופציונאלי,5.2,"4,300 mAh",11
Xiaomi,2020,Android,196 גרם,Redmi 9C,סמארטפון,מסך מגע,3GB,2300 1800 MHz,4,6.53 אינטש,4 + 4 ליבות,720x1600 פיקסלים,269 ppi,לא זמין,IPS LCD,ללא,"כחול, אדום, כתום",Micro SD/T-Flash,5 מגה פיקסל,13 + 2 + 2 מגה פיקסל,כולל,כולל,547,699,ללא,5.0,"5,000 mAh",11
Huawei,2021,יעודכן בקרוב,195 גרם,P50 Pro,סמארטפון,מסך מגע,8GB,יעודכן בקרוב,4,6.6 אינטש,יעודכן בקרוב,1228x2700 פיקסלים,450 ppi,120 Hz,OLED,IP68,"לבן, ורוד, זהב, שחור וזהב",NM Card,13 מגה פיקסל,50 + 64 + 1 3 + 40 מגה פיקסל,כולל,כולל,"3,980","3,988",כולל,5.2,"4,360 mAh",11
OPPO,2022,Android,189 גרם,A76,סמארטפון,מסך מגע,6GB,1900 2400 MHz,4,6.56 אינטש,4 + 4 ליבות,720x1612 פיקסלים,269 ppi,90 Hz,IPS LCD,לא זמין,"שחור, כחול",microSDXC,8 מגה פיקסל,13 + 2 מגה פיקסל,כולל,כולל,927,"1,049",ללא,5.0,"5,000 mAh",11
Samsung,2018,Android,154 גרם,Galaxy J6,סמארטפון,מסך מגע,3GB,1600 MHz,4,5.6 אינטש,8 ליבות,720x1480 פיקסלים,293 ppi,לא זמין,Super AMOLED,ללא,"שחור, כחול, זהב",Micro SD/T-Flash,8 מגה פיקסל,13 מגה פיקסל,כולל,כולל,494,500,ללא,4.2,"3,000 mAh",11
Vivo,2022,Android,188 גרם,Y35,סמארטפון,מסך מגע,8GB,1900 2400 MHz,4,6.58 אינטש,4 + 4 ליבות,1080x2408 פיקסלים,401 ppi,90 Hz,IPS LCD,IPX4,"שחור, זהב",microSDXC,16 מגה פיקסל,50 + 2 + 2 מגה פיקסל,כולל,כולל,977,"1,005",ללא,5.0,"5,000 mAh",11
Realme,2022,Android,173 גרם,10 Pro Plus,סמארטפון,מסך מגע,12GB,2000 2600 MHz,5,6.7 אינטש,6 + 2 ליבות,1080x2412 פיקסלים,394 ppi,120 Hz,AMOLED,לא זמין,"שחור, כחול",ללא,16 מגה פיקסל,108 + 8 + 2 מגה פיקסל,כולל,כולל,"1,499","1,499",אופציונאלי,5.2,"5,000 mAh",11
Realme,2022,Android,195 גרם,Realme 9,סמארטפון,מסך מגע,8GB,1700 2200 MHz,4,6.6 אינטש,6 + 2 ליבות,1080x2412 פיקסלים,400 ppi,120 Hz,IPS LCD,לא זמין,"שחור, כחול, ירוק",microSDXC,16 מגה פיקסל,64 + 8 + 2 מגה פיקסל,כולל,כולל,"1,099","1,299",אופציונאלי,5.1,"5,000 mAh",11
OnePlus,2021,Android,197 גרם,OnePlus 9,טלפון רגיל,מסך מגע,8GB,2840 2420 1800 MHz,5,6.7 אינטש,1+3+4,1440x3216 פיקסלים,525 ppi,120 Hz,Fluid AMOLED,ללא,"שחור, לבן, כחול",ללא,16 מגה פיקסל,48 + 8 + 50 + 2 מגה פיקסל,כולל,כולל,"2,435","3,899",כולל,5.2,"4,500 mAh",11
Xiaomi,2022,Android,205 גרם,Poco X4 Pro,סמארטפון,מסך מגע,6GB,1700 2200 MHz,4,6.67 אינטש,6 + 2 ליבות,1080x2400 פיקסלים,395 ppi,120 Hz,AMOLED,IP53,"שחור, כחול, צהוב",microSDXC,16 מגה פיקסל,108 + 8 + 2 מגה פיקסל,כולל,כולל,"1,039","1,049",אופציונאלי,5.1,"5,000 mAh",12
Xiaomi,2021,Android,159 גרם,Mi 11 Lite,סמארטפון,מסך מגע,8GB,1900 2200 2400 MHz,4,6.55 אינטש,1+3+4,1080x2400 פיקסלים,402 ppi,90 Hz,AMOLED,IP53,"שחור, צהוב, ירוק",microSDXC,20 מגה פיקסל,64 + 8 + 5 מגה פיקסל,כולל,כולל,"1,218","1,665",כולל,5.2,"4,250 mAh",12
Honor,2022,Android,209 גרם,Magic 4 Pro,סמארטפון,מסך מגע,8GB,1700 2400 3000 MHz,4,6.81 אינטש,4 + 3 + 1 ליבות,1312x2848 פיקסלים,460 ppi,120 Hz,LTPO OLED,IP68,"שחור, לבן, כתום, זהב",ללא,12 מגה פיקסל,50 + 50 + 64 מגה פיקסל,כולל,כולל,"3,347","3,387",כולל,5.2,"4,600 mAh",12
Samsung,2020,Android,190 גרם,Galaxy S20,סמארטפון,מסך מגע,8GB,2730 2500 2000 MHz,4,6.5 אינטש,2+2+4,1080x2400 פיקסלים,407 ppi,לא זמין,Super AMOLED,IP68,"לבן, כחול, אדום, כתום, תכלת",Micro SD/T-Flash,32 מגה פיקסל,12 + 8 + 12 מגה פיקסל,כולל,כולל,"1,250","1,520",כולל,5.0,"4,500 mAh",12
Xiaomi,2021,Android,204 גרם,יעודכן בקרוב,סמארטפון,מסך מגע,8GB,יעודכן בקרוב,5,6.67 אינטש,יעודכן בקרוב,1080x2400 פיקסלים,395 ppi,120 Hz,AMOLED,IP53,"לבן, כחול, אפור",ללא,16 מגה פיקסל,108 + 8 + 5 מגה פיקסל,כולל,כולל,"1,690","1,690",כולל,5.2,"5,000 mAh",12
Samsung,לא זמין,לא רלוונטי,יעודכן בקרוב,לא רלוונטי,טלפון רגיל,מקשי ספרות,יעודכן בקרוב,לא זמין,3.5,2.2 אינטש,לא זמין,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,TFT,יעודכן בקרוב,שחור,Micro SD/T-Flash,לא כולל מגה פיקסל,3 מגה פיקסל,ללא,יעודכן בקרוב,397,399,יעודכן בקרוב,כולל,יעודכן בקרוב,12
Motorola,2021,Android,יעודכן בקרוב,לא רלוונטי,סמארטפון,מסך מגע,4GB,1800 2000 MHz,לא זמין,6.5 אינטש,4 + 4 ליבות,720x1600 פיקסלים,270 ppi,לא זמין,IPS LCD,IP68,"שחור, ירוק",microSDXC,יעודכן בקרוב,יעודכן בקרוב,כולל,כולל,"1,165","1,499",כולל,5.0,יעודכן בקרוב,12
Xiaomi,2021,Android,193 גרם,Poco X3,סמארטפון,מסך מגע,8GB,2000 2600 MHz,5,6.6 אינטש,4 + 4 ליבות,1080x2400 פיקסלים,399 ppi,120 Hz,IPS LCD,ללא,"שחור, לבן, כחול",ללא,16 מגה פיקסל,64 + 8 + 2 מגה פיקסל,כולל,כולל,"1,189","1,344",כולל,5.2,"5,000 mAh",12
